cba_name;cba_unit;cba_daily_qty;cba_month_qty_std;supermarket;name;brand;price_num;size_std;unit_family;estimated_month_cost;coverage_status;detail_url
Manzana;G;51.1;1533.0;unimarc;Cóctel Tres Erres ice manzana botella 275 cc;Tres Erres;1090.0;;;1090.0;matched;https://www.unimarc.cl/pisco-ice-manzana-tres-erres-275-ml-bot/p
Manzana;G;51.1;1533.0;unimarc;Pisco Alto del Carmen manzana botella 750 cc;Alto Del Carmen;14790.0;;;14790.0;matched;https://www.unimarc.cl/pisco-manzana-alto-del-carmen-750-cc-bot/p
Manzana;G;51.1;1533.0;unimarc;Avena Quaker multisemillas pasas, manzana y linaza 600 g;Quaker;3990.0;;mass;3990.0;matched;https://www.unimarc.cl/avena-m-sem-600g-pasas-manz-lin/p
Manzana;G;51.1;1533.0;unimarc;Barra cereal Quaker manzana 6 un de 18 g;Quaker;2250.0;;mass;2250.0;matched;https://www.unimarc.cl/barra-cereal-quaker-18gr-manzana/p
Manzana;G;51.1;1533.0;unimarc;Pack barra cereal En Línea manzana 6 un de 15 g;En Linea;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/barra-de-cereal-manzana-en-linea-6x15-gr/p
Manzana;G;51.1;1533.0;unimarc;Barra cereal Soul Bar manzana canela 5 un de 25 g;Soul Bar;3950.0;;mass;3950.0;matched;https://www.unimarc.cl/barra-cereal-soul-bar-25gr-manz-canela/p
Manzana;G;51.1;1533.0;unimarc;Cereal Kuna Foods puffs manzana arándanos 50 g;Kuna Foods;3950.0;;mass;3950.0;matched;https://www.unimarc.cl/cereal-puffs-manz-arand-kuna-foods-50gr/p
Manzana;G;51.1;1533.0;unimarc;Gomitas Peleerz Amos manzana verde 80 gr;Amos;1120.0;;mass;1120.0;matched;https://www.unimarc.cl/gomitas-peleerz-amos-80-g-manzana-verde/p
Manzana;G;51.1;1533.0;unimarc;Galletas de arroz Baby Mum Mum manzana y calabaza 50 g;Baby Mum Mum;3890.0;;mass;3890.0;matched;https://www.unimarc.cl/galleta-arroz-baby-mum-m-50gr-manzana/p
Manzana;G;51.1;1533.0;unimarc;Galletón Nutrabien avena y manzana 4 un de 40 g;Nutrabien;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/galleton-nutrabien-avena-manzana-160g/p
Manzana;G;51.1;1533.0;unimarc;GALLETAS MANZANA CANELA EAT CLEVER 30G;Eat Clever;1150.0;;mass;1150.0;matched;https://www.unimarc.cl/galleta-eat-clever-30gr-manzana-canela/p
Manzana;G;51.1;1533.0;unimarc;Galletas de arroz Mizos manzana 16 g;Mizos;600.0;;mass;600.0;matched;https://www.unimarc.cl/galletas-de-arroz-manzana-mizos-16-gr/p
Manzana;G;51.1;1533.0;unimarc;Galletón Daily Fresh avena manzana 30 g;Daily Fresh;590.0;;mass;590.0;matched;https://www.unimarc.cl/galleton-avena-manzana-daily-fresh-30gr/p
Manzana;G;51.1;1533.0;unimarc;Galleta de manzana y canela Dilici 2 un;Dilici;2390.0;;mass;2390.0;matched;https://www.unimarc.cl/galleta-manzana-canela-dilici-2un/p
Manzana;G;51.1;1533.0;unimarc;Vinagre de manzana Traverso sin filtrar 500 ml;Traverso;3000.0;;;3000.0;matched;https://www.unimarc.cl/vinagre-manzana-s-filtr-traverso-500-ml/p
Manzana;G;51.1;1533.0;unimarc;Vinagre manzana Traverso 500 ml;Traverso;2250.0;;;2250.0;matched;https://www.unimarc.cl/vinagre-de-manzana-traverso-plastico-500-ml/p
Manzana;G;51.1;1533.0;unimarc;Vinagre de manzana Nuestra Cocina botella 500 ml;Nuestra Cocina;1790.0;;;1790.0;matched;https://www.unimarc.cl/vinagre-de-manzana-nuestra-cocina-500-ml/p
Manzana;G;51.1;1533.0;unimarc;Vinagre de manzana Vitta orgánico 500 ml;Vitta;6150.0;;;6150.0;matched;https://www.unimarc.cl/vinagre-de-manzana-organico-vitta-500-ml/p
Manzana;G;51.1;1533.0;unimarc;Vinagre de manzana Traverso 1 L;Traverso;4250.0;;;4250.0;matched;https://www.unimarc.cl/vinagre-de-manzana-traverso-1-lt/p
Manzana;G;51.1;1533.0;unimarc;Puré de manzana Perello 600 g neto - 600 g drenado Puré de manzana Perello 600 g;Perello;2150.0;;mass;2150.0;matched;https://www.unimarc.cl/pure-de-manzana-perello-600gr/p
Manzana;G;51.1;1533.0;unimarc;Manzana verde importada granel 500 g;Frutas Y Verduras;1325.0;;mass;1325.0;matched;https://www.unimarc.cl/manzana-verde-importada-kg-2/p
Manzana;G;51.1;1533.0;unimarc;Manzana fuji importada granel 500 g;Frutas Y Verduras;1295.0;;mass;1295.0;matched;https://www.unimarc.cl/manzana-fuji-importada-kg/p
Manzana;G;51.1;1533.0;unimarc;Manzana royal gala granel 500 g;Frutas Y Verduras;1295.0;;mass;1295.0;matched;https://www.unimarc.cl/manzana-royal-gala-kg-2/p
Manzana;G;51.1;1533.0;unimarc;Manzana royal gala granel 500 g;Frutas Y Verduras;1295.0;;mass;1295.0;matched;https://www.unimarc.cl/manzana-royal-gala-kg/p
Manzana;G;51.1;1533.0;unimarc;Manzana verde granel 500 g;Frutas Y Verduras;1295.0;;mass;1295.0;matched;https://www.unimarc.cl/manzana-verde-granel-1-kg-6-u-aprox/p
Manzana;G;51.1;1533.0;unimarc;Manzana cripps pink importada granel 500 g;San Clemente;1295.0;;mass;1295.0;matched;https://www.unimarc.cl/manzana-jazz-kg/p
Manzana;G;51.1;1533.0;unimarc;Leche Colun con avena sabor manzana 330 ml;Colun;1190.0;;;1190.0;matched;https://www.unimarc.cl/leche-con-avena-colun-330-ml-manzana/p
Manzana;G;51.1;1533.0;unimarc;Yoghurt Soprole proteína trozos kiwi plátano manzana 155 g Yoghurt Soprole protein+ kiwi plátano manzana pote 155 g;Soprole;790.0;;mass;790.0;matched;https://www.unimarc.cl/yog-protein-soprole-155-kiwi-plat-manz/p
Manzana;G;51.1;1533.0;unimarc;Pack Bebida láctea Chamyto manzana 12 un de 80 ml;Nestle;4000.0;;;4000.0;matched;https://www.unimarc.cl/chamyto-prob-bot-mp12x80-ml-manzana/p
Manzana;G;51.1;1533.0;unimarc;Bebida láctea Surlat sin lactosa manzana 4 un de 80 ml;Surlat;1000.0;;;1000.0;matched;https://www.unimarc.cl/beb-lac-prob-s-l-surlat-4x80ml-manzana/p
Manzana;G;51.1;1533.0;unimarc;Pack Bebida láctea Chamyto manzana 6 un de 80 ml;Nestle;2690.0;;;2690.0;matched;https://www.unimarc.cl/yoghurt-liquido-chamyto-80-ml-manzana-pack-6-un/p
Manzana;G;51.1;1533.0;unimarc;Compota Watt's manzana pouch 90 g;Watts;490.0;;mass;490.0;matched;https://www.unimarc.cl/compota-pouch-watts-90gr-manzana/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo Mifrut manzana 90 g;Vivo;550.0;;mass;550.0;matched;https://www.unimarc.cl/compota-de-manzana-mifrut-vivo-90-g-2/p
Manzana;G;51.1;1533.0;unimarc;Compota Nuestra Cocina pera y manzana 90 g;Nuestra Cocina;450.0;;mass;450.0;matched;https://www.unimarc.cl/compota-nuestra-cocina-90g-manz-pera/p
Manzana;G;51.1;1533.0;unimarc;Compota Watt's durazno con manzana pouch 90 g;Watts;490.0;;mass;490.0;matched;https://www.unimarc.cl/compota-pouch-watts-90gr-durazno/p
Manzana;G;51.1;1533.0;unimarc;Compota Nuestra Cocina manzana plátano 90 g;Nuestra Cocina;460.0;;mass;460.0;matched;https://www.unimarc.cl/compota-manz-platano-nuestra-cocina-90gr/p
Manzana;G;51.1;1533.0;unimarc;Compota Nuestra Cocina manzana 90 g;Nuestra Cocina;450.0;;mass;450.0;matched;https://www.unimarc.cl/compota-nuestra-cocina-90g-manzana/p
Manzana;G;51.1;1533.0;unimarc;Compota orgánica my way manzana zapallo italiano espinaca frutilla 90g;My Way;1090.0;;mass;1090.0;matched;https://www.unimarc.cl/compota-org-my-way-90-man-zap-i-esp-fru/p
Manzana;G;51.1;1533.0;unimarc;Compóta orgánica my way manzana durazno quínoa 90g;My Way;1090.0;;mass;1090.0;matched;https://www.unimarc.cl/compota-org-my-way-90g-manz-duraz-quin/p
Manzana;G;51.1;1533.0;unimarc;Compota Nestlé manzana pote 120 g;Nestle;510.0;;mass;510.0;matched;https://www.unimarc.cl/compota-nestle-120-gr-manzana/p
Manzana;G;51.1;1533.0;unimarc;Puré de frutas orgánico Ama manzana Squeeze 90 g;Ama;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/pure-de-fruta-organico-ama-90-g-manzana/p
Manzana;G;51.1;1533.0;unimarc;Pack Compotas Vivo Mifrut manzana y pera 5 un de 90 g;Vivo;2890.0;;mass;2890.0;matched;https://www.unimarc.cl/pack-compotas-mifrut-3-manzana-y-2-peras-90-g/p
Manzana;G;51.1;1533.0;unimarc;Puré de Frutas orgánico Ama manzana plátano y mango Squeeze 90 g.;Ama;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/pure-de-fruta-org-manzana-platano-mango/p
Manzana;G;51.1;1533.0;unimarc;Puré de fruta orgánico Ama manzana betarraga arándano 90 g;Ama;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/pure-fruta-org-ama-90g-manz-betar-arand/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo orgánico manzana mango y plátano 90 g;Vivo;890.0;;mass;890.0;matched;https://www.unimarc.cl/compota-org-vivo-90gr-manz-mango-plat/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo orgánico manzana pera 90 g;Vivo;890.0;;mass;890.0;matched;https://www.unimarc.cl/compota-org-vivo-90gr-manzana-pera/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo orgánica zapallo manzana y plátano 90 gr;Vivo;890.0;;mass;890.0;matched;https://www.unimarc.cl/compota-org-vivo-90gr-zapallo-manz-plat/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo orgánica zapallo manzana y pera 90 gr;Vivo;890.0;;mass;890.0;matched;https://www.unimarc.cl/compota-org-vivo-90gr-zapallo-manz-pera/p
Manzana;G;51.1;1533.0;unimarc;Compota Vivo Veggie pera manzana y espinaca 120 g;Vivo;960.0;;mass;960.0;matched;https://www.unimarc.cl/compota-fruta-veggies-vivo-pera-manzana/p
Manzana;G;51.1;1533.0;unimarc;Desodorante ambiental Air Wick eléctrico manzana & canela aparato + repuesto 21 ml;Airwick;4240.0;;;4240.0;matched;https://www.unimarc.cl/aparato-electrico-man-can-air-wick-21-ml/p
Manzana;G;51.1;1533.0;unimarc;Varitas aromáticas Glade manzana canela 100 ml;Glade;6293.0;;;6293.0;matched;https://www.unimarc.cl/varitas-aromat-glade-100-manzana-canela/p
Manzana;G;51.1;1533.0;unimarc;Desodorante ambiental Glade aceites naturales vainilla/manzana y canela/tropical floral repuesto 3 un de 21 ml;Glade;13190.0;;;13190.0;matched;https://www.unimarc.cl/deo-amb-glade-vain-man-can-mora-63-ml/p
Manzana;G;51.1;1533.0;unimarc;Desodorante Glade aceites naturales manzana y canela aparato 21 ml;Glade;6990.0;;;6990.0;matched;https://www.unimarc.cl/deo-amb-glade-manzana-canela-ap-21-ml/p
Manzana;G;51.1;1533.0;unimarc;Pack Glade aceites naturales manzana canela recarga 2 un de 21 ml;Glade;8490.0;;;8490.0;matched;https://www.unimarc.cl/deo-amb-manz-canela-rep-glade-2-x-21-ml/p
Manzana;G;51.1;1533.0;unimarc;Desodorante ambiental Air Wick freshmatic manzana canela repuesto 250 ml;Airwick;8690.0;;;8690.0;matched;https://www.unimarc.cl/deo-amb-airwick-manz-canela-250-ml/p
Manzana;G;51.1;1533.0;unimarc;Pack Desodorante Air Wick eléctrico manzana canela repuesto 3 un de 21 ml;Airwick;12990.0;;;12990.0;matched;https://www.unimarc.cl/deo-amb-airwick-manz-canela-rpto-3x21-ml/p
Manzana;G;51.1;1533.0;unimarc;Desodorante ambiental Glade automático manzana y canela repuesto 270 ml Desodorante ambiental Glade automático repuesto manzana canela 175 g;Glade;10190.0;;mass;10190.0;matched;https://www.unimarc.cl/deo-rep-aut-glade-175gr-manzana-canela/p
Manzana;G;51.1;1533.0;unimarc;Limpiador desinfectante igenix manzana verde 900ml;Igenix;1650.0;;;1650.0;matched;https://www.unimarc.cl/limp-desinf-igenix-900-ml-manzana-verde/p
Manzana;G;51.1;1533.0;unimarc;Limpiador desinfectante igenix manzana verde 1.8l;Igenix;2890.0;;;2890.0;matched;https://www.unimarc.cl/limp-desinf-igenix-1-8-lt-manzana-verde/p
Manzana;G;51.1;1533.0;unimarc;Pan de molde Schar manzana y canela 200 g;Schar;3990.0;;mass;3990.0;matched;https://www.unimarc.cl/pan-de-molde-manzana-y-canela-schar-200g/p
Manzana;G;51.1;1533.0;unimarc;Kuchen de manzana Amada Masa 1 un;Amada Masa;6890.0;;mass;6890.0;matched;https://www.unimarc.cl/kuchen-de-manzana-amada-masa-19-cm/p
Manzana;G;51.1;1533.0;unimarc;Shampoo Umai fuerza e hidratación té verde-manzana-jengibre 385 ml;Umai;5290.0;;;5290.0;matched;https://www.unimarc.cl/sh-fuerza-hid-te-vd-manz-jng-umai-385ml/p
Manzana;G;51.1;1533.0;unimarc;Acondicionador Umai fuerza e hidratación té verde-manzana-jengibre 385 ml;Umai;5290.0;;;5290.0;matched;https://www.unimarc.cl/aco-fuerza-hid-te-vd-manz-jng-umai-385ml/p
Manzana;G;51.1;1533.0;unimarc;Jabón líquido Kadus manzana miel 900 ml;Kadus;1590.0;;;1590.0;matched;https://www.unimarc.cl/jabon-liq-kadus-900-ml-manzana-miel/p
Manzana;G;51.1;1533.0;lider;Bebida Kombucha Manzana Jengibre Lata, 355 ml;;2190.0;;;2190.0;matched;https://super.lider.cl/ip/bebidas/00780467585003
Manzana;G;51.1;1533.0;lider;Bebida Kombucha Manzana Jengibre Lata, 355 ml;;2190.0;;;2190.0;matched;https://super.lider.cl/ip/bebidas/00780467585003
Manzana;G;51.1;1533.0;lider;Néctar Manzana Botella, 1,5 L;;967.0;;;967.0;matched;https://super.lider.cl/ip/jugos/00780282070043
Manzana;G;51.1;1533.0;lider;Jugo de Manzana Caja, 1 L;;1450.0;;;1450.0;matched;https://super.lider.cl/ip/jugos/00060538892645
Manzana;G;51.1;1533.0;lider;Néctar Sabor Manzana Botella, 1,5 L;;1527.0;;;1527.0;matched;https://super.lider.cl/ip/jugos/00780280054463
Manzana;G;51.1;1533.0;lider;Néctar Manzana Lata, 335 ml;;190.0;;;190.0;matched;https://super.lider.cl/ip/jugos/00750101311819
Manzana;G;51.1;1533.0;lider;Jugo Manzana Baja Acidez Botella, 1890 ml;;1984.0;;;1984.0;matched;https://super.lider.cl/ip/jugos/00068113191120
Manzana;G;51.1;1533.0;lider;Néctar Manzana Pera Botella, 1 L;;3190.0;;;3190.0;matched;https://super.lider.cl/ip/jugos/00780390800633
Manzana;G;51.1;1533.0;lider;Jugo Manzana Botella, 1 L;;3890.0;;;3890.0;matched;https://super.lider.cl/ip/jugos/00780283210111
Manzana;G;51.1;1533.0;lider;Jugo de Manzana, 1,3 L;;3607.0;;;3607.0;matched;https://super.lider.cl/ip/jugos/00040005095171
Manzana;G;51.1;1533.0;lider;Jugo De Manzana Verde 100% Puro Botella, 1000 ml;;3890.0;;;3890.0;matched;https://super.lider.cl/ip/jugos/00780283200014
Manzana;G;51.1;1533.0;lider;Jugo Rrfrigerado Manzana Mango Piña Orgánico Botella, 1;;5790.0;;;5790.0;matched;https://super.lider.cl/ip/jugos/00780465802208
Manzana;G;51.1;1533.0;lider;Jugo en Polvo Libre de Azúcar Manzana Verde 7g Sobre, 1 Un;;270.0;;;270.0;matched;https://super.lider.cl/ip/jugos/00780280057643
Manzana;G;51.1;1533.0;lider;Jugo en Polvo Manzana Sobre, 7 g;;270.0;;;270.0;matched;https://super.lider.cl/ip/jugos/00780220026606
Manzana;G;51.1;1533.0;lider;Refresco Sabor Manzana Sobre, 15 g;;270.0;;;270.0;matched;https://super.lider.cl/ip/jugos/00780280000185
Manzana;G;51.1;1533.0;lider;Jugo Naranja Manzana Caja, 200 ml;;640.0;;;640.0;matched;https://super.lider.cl/ip/jugos/00780281001190
Manzana;G;51.1;1533.0;lider;Jugo Colación Sabor Manzana Caja, 200 ml;;860.0;;;860.0;matched;https://super.lider.cl/ip/jugos/00780283200024
Manzana;G;51.1;1533.0;lider;Néctar Manzana Frutas+Vitamin Lata, 340 ml;;990.0;;;990.0;matched;https://super.lider.cl/ip/jugos/00750105538663
Manzana;G;51.1;1533.0;lider;Jugo De Manzana, 1 L;;940.0;;;940.0;matched;https://super.lider.cl/ip/refrigerados/00779808568153
Manzana;G;51.1;1533.0;lider;Néctar Sabor Manzana Caja, 200 ml;;330.0;;;330.0;matched;https://super.lider.cl/ip/refrigerados/00780290048116
Manzana;G;51.1;1533.0;lider;Nectar Manzana, 0.2 L;;30.0;;;30.0;matched;https://super.lider.cl/ip/refrigerados/00780281000659
Manzana;G;51.1;1533.0;lider;Néctar Sabor Manzana Caja, 1 L;;1250.0;;;1250.0;matched;https://super.lider.cl/ip/refrigerados/00780257522635
Manzana;G;51.1;1533.0;lider;Néctar De Manzana Caja, 190 ml;;470.0;;;470.0;matched;https://super.lider.cl/ip/refrigerados/00780257522051
Manzana;G;51.1;1533.0;lider;Jugo Damasco Manzana Caja, 200 g;;880.0;;;880.0;matched;https://super.lider.cl/ip/refrigerados/00780466521041
Manzana;G;51.1;1533.0;lider;Jugo Pera Manzana Caja, 200 ml;;880.0;;;880.0;matched;https://super.lider.cl/ip/refrigerados/00780466521040
Manzana;G;51.1;1533.0;lider;Jugo Manzana Caja, 200 ml;;880.0;;;880.0;matched;https://super.lider.cl/ip/refrigerados/00780466521039
Manzana;G;51.1;1533.0;lider;Néctar Sabor Manzana, Pera y Espinaca Caja, 190 ml;;450.0;;;450.0;matched;https://super.lider.cl/ip/refrigerados/00780257522697
Manzana;G;51.1;1533.0;lider;Néctar Sabor Veggie Naranja Zanahoria y Manzana Caja, 190 ml;;450.0;;;450.0;matched;https://super.lider.cl/ip/refrigerados/00780257522698
Manzana;G;51.1;1533.0;lider;Jugo Prensado Pepino Manzana, 1000 ml;;5390.0;;;5390.0;matched;https://super.lider.cl/ip/refrigerados/00780466521010
Manzana;G;51.1;1533.0;lider;Jugo Mango Naranja Manzana, 1000 ml;;5390.0;;;5390.0;matched;https://super.lider.cl/ip/refrigerados/00780466521033
Manzana;G;51.1;1533.0;lider;Kombucha Fruta Prensada En Frío Manzana Y Jengibre, 475 ml;;2990.0;;;2990.0;matched;https://super.lider.cl/ip/refrigerados/00073718638276
Manzana;G;51.1;1533.0;lider;Bebida Hidratante 8 Iones Sabor Manzana Botella, 630 ml;;450.0;;;450.0;matched;https://super.lider.cl/ip/bebidas-funcionales/00780465193192
Manzana;G;51.1;1533.0;lider;Agua Saborizada Manzana Sin Gas Botella, 1,6 L;;806.0;;;806.0;matched;https://super.lider.cl/ip/aguas/00780162000662
Manzana;G;51.1;1533.0;lider;Agua Saborizada Manzana Sin Gas Botella, 1,5 L;;767.0;;;767.0;matched;https://super.lider.cl/ip/aguas/00780282045212
Manzana;G;51.1;1533.0;lider;Agua Saborizada Manzana Sin Gas Botella, 600 ml;;940.0;;;940.0;matched;https://super.lider.cl/ip/aguas/00780162000957
Manzana;G;51.1;1533.0;lider;Agua Saborizada Manzana Botella, 500 ml;;180.0;;;180.0;matched;https://super.lider.cl/ip/aguas/00780282045210
Manzana;G;51.1;1533.0;lider;Compota 100% Manzana, 90 g;;420.0;;;420.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506006
Manzana;G;51.1;1533.0;lider;Compota Pera y Manzana, 90 g;;420.0;;;420.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506007
Manzana;G;51.1;1533.0;lider;Compota Mifrut Manzana, 90 g;;520.0;;;520.0;matched;https://super.lider.cl/ip/fruta-colacion/00780220027002
Manzana;G;51.1;1533.0;lider;Compota Durazno y Manzana, 90 g;;420.0;;;420.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506008
Manzana;G;51.1;1533.0;lider;Puré Manzana Pera Orgánico, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465802092
Manzana;G;51.1;1533.0;lider;Pouch Compota Pura Fruta Manzana, 90 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/fruta-colacion/00780280070960
Manzana;G;51.1;1533.0;lider;Puré Manzana Durazno Orgánico, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465802093
Manzana;G;51.1;1533.0;lider;Pouch Compota Pura Fruta Mango y Manzana, 90 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/fruta-colacion/00780280070966
Manzana;G;51.1;1533.0;lider;Pack Compota Sabores Manzana y Pera, 5 Un;;2250.0;;;2250.0;matched;https://super.lider.cl/ip/fruta-colacion/00780280057694
Manzana;G;51.1;1533.0;lider;Compota Orgánica de Mango y Manzana, 90 g;;680.0;;;680.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506157
Manzana;G;51.1;1533.0;lider;Compota Orgánica de Manzana y Frambuesa, 90 g;;680.0;;;680.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506159
Manzana;G;51.1;1533.0;lider;Compota Orgánica Manzana Pera, 90 g;;870.0;;;870.0;matched;https://super.lider.cl/ip/postres-refrigerados/00780220027047
Manzana;G;51.1;1533.0;lider;Compota Orgánica de Manzana, 90 g;;680.0;;;680.0;matched;https://super.lider.cl/ip/fruta-colacion/00780465506158
Manzana;G;51.1;1533.0;lider;Puré Manzana y Mango Orgánico, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/alimentacion-y-lactancia/00780465802168
Manzana;G;51.1;1533.0;lider;Puré de Manzana Orgánico, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/alimentacion-y-lactancia/00780465802122
Manzana;G;51.1;1533.0;lider;Compota Fruta & Veggies Manzana Pera Espinaca, 120 g;;910.0;;;910.0;matched;https://super.lider.cl/ip/fruta-colacion/00780220027037
Manzana;G;51.1;1533.0;lider;Puré Orgánico Manzana Plátano, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/alimentacion-y-lactancia/00780465802167
Manzana;G;51.1;1533.0;lider;Puré de Manzana Plátano Mango Orgánico, 90 g;;1150.0;;;1150.0;matched;https://super.lider.cl/ip/alimentacion-y-lactancia/00780465802123
Manzana;G;51.1;1533.0;lider;Compota Orgánica Manzana Plátano Mango, 90 g;;870.0;;;870.0;matched;https://super.lider.cl/ip/alimentacion-y-lactancia/00780220027048
Manzana;G;51.1;1533.0;lider;Barra Manzana Canela 5 Un, 175 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780467391045
Manzana;G;51.1;1533.0;lider;Barra de Cereal Sabor Manzana, 108 g;;2050.0;;;2050.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780200001822
Manzana;G;51.1;1533.0;lider;Barra de Cereal Sin Azúcar Sabor Manzana (6 Un), 90 g;;2090.0;;;2090.0;matched;https://super.lider.cl/ip/a-base-de-plantas/00780400000169
Manzana;G;51.1;1533.0;lider;Néctar Manzana Caja, 200 cc;;290.0;;;290.0;matched;https://super.lider.cl/ip/jugos-colacion/00780280054433
Manzana;G;51.1;1533.0;lider;Agua Saborizada Manzana Caja, 190 ml;;450.0;;;450.0;matched;https://super.lider.cl/ip/jugos-colacion/00780257522641
Manzana;G;51.1;1533.0;lider;Néctar Sabor Mix Manzana-Pera Caja, 190 ml;;300.0;;;300.0;matched;https://super.lider.cl/ip/supermercado/00780257522746
Manzana;G;51.1;1533.0;lider;Néctar Del Valle Manzana 180 cc, 180 ml;;350.0;;;350.0;matched;https://super.lider.cl/wapcrs/track?bt=1&eventST=click&plmt=sp-browse-middle~desktop~&pos=1&tax=49858221_87081691_68575053&rdf=1&rd=https%3A%2F%2Fsuper.lider.cl%2Fip%2Fjugos-colacion%2F00780282000248&adUid=53b48321-e787-4d69-9cc5-0fa33304d0e2&mloc=sp-browse-middle&pltfm=desktop&pgId=49858221_87081691_68575053&pt=browse&spQs=BIjfKdyxCnfh6JKRPPbA6EOKf2UBW7zWH3fditjJCkBfwWWiQMzNehJIvXZh3t02Uf7RI-roPpDpFurIyF3Bv3-wGtNYQflInOcuwJcUVd_PESOUvg22i1TOUBY0Q8pBBFUkesH6CM8imeDv-sKSFkMZdza9S6_skjpYjp4J9iNdbUGACqXe2RuMflc-tWRkHJSFYAflUVZXWgiIBsDDKNPkxpaVMLg1gBGrkvDPBVItKxvvtykBaU0l5Sg6POOdmdETy9wc9OehwNpnlzhwEc-IZSoHdqWM6rzimgpxxytj9R0Q1S7yNFSTBHo7arNw&storeId=0000000057&tn=WCL_GR&wtn=kltzop&bkt=ace1_default%7Cace2_default%7Cace3_default&/ip/jugos-colacion/00780282000248
Manzana;G;51.1;1533.0;lider;Jugo 100% Fruta Manzana Caja, 190 ml;;690.0;;;690.0;matched;https://super.lider.cl/ip/jugos-colacion/00780220026303
Manzana;G;51.1;1533.0;lider;Néctar Manzana Caja, 200 ml;;390.0;;;390.0;matched;https://super.lider.cl/ip/jugos-colacion/00780282070047
Manzana;G;51.1;1533.0;lider;Probiótico Manzana Multipack, 80ml;;590.0;;;590.0;matched;https://super.lider.cl/ip/yoghurt/00761303137045
Manzana;G;51.1;1533.0;lider;Bebida Láctea Probiótico Sabor Manzana Multipack Botella, 80ml;;4250.0;;;4250.0;matched;https://super.lider.cl/ip/yoghurt/00761303435639
Manzana;G;51.1;1533.0;lider;Yoghurt Protein con Trozos Kiwi,Plátano,Manzana Pote, 155 g;;790.0;;;790.0;matched;https://super.lider.cl/ip/yoghurt/00780290000330
Manzana;G;51.1;1533.0;lider;Bebida Láctea Sin Lactosa Con Probióticos Sabor Manzana., 320 ml;;350.0;;;350.0;matched;https://super.lider.cl/ip/yoghurt/00780461747110
Manzana;G;51.1;1533.0;lider;Helado Centella Manzana Limón, 450 ml;;790.0;;;790.0;matched;https://super.lider.cl/ip/helados/00844529153322
Manzana;G;51.1;1533.0;lider;Helado Centella Manzana Limón, 450 ml;;790.0;;;790.0;matched;https://super.lider.cl/ip/helados/00844529153322
Manzana;G;51.1;1533.0;lider;Postre Congelado Manzana Caja, 964 g;;11990.0;;;11990.0;matched;https://super.lider.cl/ip/pasteleria/00007874215555
Manzana;G;51.1;1533.0;lider;Té Manzana Canela Caja, 20 Un;;1590.0;;;1590.0;matched;https://super.lider.cl/ip/cafe-te-y-hierbas/00780187505513
Manzana;G;51.1;1533.0;lider;Infusión Manzanilla, Canela y Manzana Caja, 10 un;;125.0;;;125.0;matched;https://super.lider.cl/ip/cafe-te-y-hierbas/00007017716965
Manzana;G;51.1;1533.0;lider;Barra Manzana Canela 5 Un, 175 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780467391045
Manzana;G;51.1;1533.0;lider;Cereal Puffs Manzana y Arándano, 50 g;;490.0;;;490.0;matched;https://super.lider.cl/ip/a-base-de-plantas/00065832566078
Manzana;G;51.1;1533.0;lider;Galletas de arroz Manzana, 16 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/arroz-y-legumbres/00780464645000
Manzana;G;51.1;1533.0;lider;Avena Multisemillas Manzana, 400 g;;2000.0;;;2000.0;matched;https://super.lider.cl/ip/cereales/00780200001995
Manzana;G;51.1;1533.0;lider;Avena Multisemilla Manzana Caja, 600 g;;3590.0;;;3590.0;matched;https://super.lider.cl/ip/cereales/00780200001788
Manzana;G;51.1;1533.0;lider;Galletón De Avena Y Manzana, 4 Un;;573.0;;;573.0;matched;https://super.lider.cl/ip/galletas-y-colaciones-dulces/00780352500115
